x,y,z,N_side,N_layer,t_label,phi,eta,q,pt,d0,z0,n_label
9.216,-4.0798,8.9277,11,1,T0,-0.4467,0.8019,1,69.2915,0.3108,-0.0455,0
17.6857,-8.163,17.3026,11,2,T0,-0.4467,0.8019,1,69.2915,0.3108,-0.0455,1
26.7532,-12.5528,26.2758,11,3,T0,-0.4467,0.8019,1,69.2915,0.3108,-0.0455,2
35.2094,-16.6637,34.6508,11,4,T0,-0.4467,0.8019,1,69.2915,0.3108,-0.0455,3
44.2625,-21.0831,43.624,11,5,T0,-0.4467,0.8019,1,69.2915,0.3108,-0.0455,4
53.308,-25.5178,52.5972,11,6,T0,-0.4467,0.8019,1,69.2915,0.3108,-0.0455,5
61.7438,-29.6706,60.9721,11,7,T0,-0.4467,0.8019,1,69.2915,0.3108,-0.0455,6
70.7748,-34.1348,69.9453,11,8,T0,-0.4467,0.8019,1,69.2915,0.3108,-0.0455,7
79.7983,-38.6143,78.9185,11,9,T0,-0.4467,0.8019,1,69.2915,0.3108,-0.0455,8
88.2133,-42.809,87.2935,11,10,T0,-0.4467,0.8019,1,69.2915,0.3108,-0.0455,9
-6.0928,7.5459,-33.7874,4,1,T1,2.2457,-1.9723,-1,64.1858,0.0332,0.3894,10
-12.2499,15.1975,-68.3969,4,2,T1,2.2457,-1.9723,-1,64.1858,0.0332,0.3894,11
-18.2663,22.6473,-102.1411,4,3,T1,2.2457,-1.9723,-1,64.1858,0.0332,0.3894,12
-24.4503,30.2772,-136.7506,4,4,T1,2.2457,-1.9723,-1,64.1858,0.0332,0.3894,13
-30.4928,37.7057,-170.4948,4,5,T1,2.2457,-1.9723,-1,64.1858,0.0332,0.3894,14
-36.7036,45.3139,-205.1042,4,6,T1,2.2457,-1.9723,-1,64.1858,0.0332,0.3894,15
-42.7721,52.7211,-238.8485,4,7,T1,2.2457,-1.9723,-1,64.1858,0.0332,0.3894,16
-49.0096,60.3074,-273.4579,4,8,T1,2.2457,-1.9723,-1,64.1858,0.0332,0.3894,17
-55.1824,67.7879,-307.6348,4,9,T1,2.2457,-1.9723,-1,64.1858,0.0332,0.3894,18
-61.3683,75.2576,-341.8116,4,10,T1,2.2457,-1.9723,-1,64.1858,0.0332,0.3894,19
3.1651,-9.1167,49.4214,9,1,T2,-1.2269,2.3271,1,31.0394,-0.0767,0.4464,20
6.3982,-18.3012,98.8376,9,2,T2,-1.2269,2.3271,1,31.0394,-0.0767,0.4464,21
9.5694,-27.4153,147.8126,9,3,T2,-1.2269,2.3271,1,31.0394,-0.0767,0.4464,22
12.7357,-36.6231,197.2289,9,4,T2,-1.2269,2.3271,1,31.0394,-0.0767,0.4464,23
15.8406,-45.76,246.2039,9,5,T2,-1.2269,2.3271,1,31.0394,-0.0767,0.4464,24
18.9124,-54.908,295.1789,9,6,T2,-1.2269,2.3271,1,31.0394,-0.0767,0.4464,25
21.9784,-64.1497,344.5951,9,7,T2,-1.2269,2.3271,1,31.0394,-0.0767,0.4464,26
24.9837,-73.3198,393.5702,9,8,T2,-1.2269,2.3271,1,31.0394,-0.0767,0.4464,27
27.9558,-82.5008,442.5452,9,9,T2,-1.2269,2.3271,1,31.0394,-0.0767,0.4464,28
30.8946,-91.6924,491.5202,9,10,T2,-1.2269,2.3271,1,31.0394,-0.0767,0.4464,29
-9.5638,-1.1912,6.5995,6,1,T3,-3.0231,0.6419,-1,65.4152,0.0435,-0.0205,30
-19.1308,-2.3555,13.2195,6,2,T3,-3.0231,0.6419,-1,65.4152,0.0435,-0.0205,31
-29.0636,-3.582,20.0941,6,3,T3,-3.0231,0.6419,-1,65.4152,0.0435,-0.0205,32
-38.6264,-4.7798,26.7142,6,4,T3,-3.0231,0.6419,-1,65.4152,0.0435,-0.0205,33
-48.5548,-6.041,33.5888,6,5,T3,-3.0231,0.6419,-1,65.4152,0.0435,-0.0205,34
-58.1134,-7.2721,40.2088,6,6,T3,-3.0231,0.6419,-1,65.4152,0.0435,-0.0205,35
-67.6699,-8.5197,46.8288,6,7,T3,-3.0231,0.6419,-1,65.4152,0.0435,-0.0205,36
-77.2242,-9.7836,53.4489,6,8,T3,-3.0231,0.6419,-1,65.4152,0.0435,-0.0205,37
-86.7764,-11.0639,60.0689,6,9,T3,-3.0231,0.6419,-1,65.4152,0.0435,-0.0205,38
-96.6936,-12.4107,66.9435,6,10,T3,-3.0231,0.6419,-1,65.4152,0.0435,-0.0205,39
-3.3414,9.1027,1.8266,3,1,T4,1.9158,0.2013,-1,56.9935,0.0561,-0.1381,40
-6.6479,18.2178,3.7914,3,2,T4,1.9158,0.2013,-1,56.9935,0.0561,-0.1381,41
-9.9725,27.3263,5.7561,3,3,T4,1.9158,0.2013,-1,56.9935,0.0561,-0.1381,42
-13.3152,36.4283,7.7208,3,4,T4,1.9158,0.2013,-1,56.9935,0.0561,-0.1381,43
-16.6758,45.5236,9.6856,3,5,T4,1.9158,0.2013,-1,56.9935,0.0561,-0.1381,44
-20.0544,54.6123,11.6503,3,6,T4,1.9158,0.2013,-1,56.9935,0.0561,-0.1381,45
-23.451,63.6942,13.615,3,7,T4,1.9158,0.2013,-1,56.9935,0.0561,-0.1381,46
-26.8656,72.7694,15.5797,3,8,T4,1.9158,0.2013,-1,56.9935,0.0561,-0.1381,47
-30.2981,81.8379,17.5445,3,9,T4,1.9158,0.2013,-1,56.9935,0.0561,-0.1381,48
-33.7486,90.8995,19.5092,3,10,T4,1.9158,0.2013,-1,56.9935,0.0561,-0.1381,49
-1.2549,9.4808,3.9622,3,1,T5,1.7423,0.4032,-1,53.2341,-0.3913,0.0043,50
-2.9877,19.3004,8.0921,3,2,T5,1.7423,0.4032,-1,53.2341,-0.3913,0.0043,51
-4.6683,28.7073,12.05,3,3,T5,1.7423,0.4032,-1,53.2341,-0.3913,0.0043,52
-6.3686,38.1107,16.0078,3,4,T5,1.7423,0.4032,-1,53.2341,-0.3913,0.0043,53
-8.1637,47.9191,20.1378,3,5,T5,1.7423,0.4032,-1,53.2341,-0.3913,0.0043,54
-9.9041,57.3152,24.0956,3,6,T5,1.7423,0.4032,-1,53.2341,-0.3913,0.0043,55
-11.6641,66.7076,28.0535,3,7,T5,1.7423,0.4032,-1,53.2341,-0.3913,0.0043,56
-13.5215,76.5044,32.1834,3,8,T5,1.7423,0.4032,-1,53.2341,-0.3913,0.0043,57
-15.3216,85.8892,36.1413,3,9,T5,1.7423,0.4032,-1,53.2341,-0.3913,0.0043,58
-17.1412,95.2702,40.0992,3,10,T5,1.7423,0.4032,-1,53.2341,-0.3913,0.0043,59
-9.4195,2.1876,10.3184,5,1,T6,2.9407,0.9088,-1,72.4512,-0.2712,0.2735,60
-18.8961,4.0947,20.3633,5,2,T6,2.9407,0.9088,-1,72.4512,-0.2712,0.2735,61
-28.3756,5.9872,30.4082,5,3,T6,2.9407,0.9088,-1,72.4512,-0.2712,0.2735,62
-37.8581,7.8649,40.4531,5,4,T6,2.9407,0.9088,-1,72.4512,-0.2712,0.2735,63
-47.3435,9.7279,50.498,5,5,T6,2.9407,0.9088,-1,72.4512,-0.2712,0.2735,64
-56.8317,11.5762,60.5428,5,6,T6,2.9407,0.9088,-1,72.4512,-0.2712,0.2735,65
-66.629,13.4687,70.9118,5,7,T6,2.9407,0.9088,-1,72.4512,-0.2712,0.2735,66
-75.8168,15.2286,80.6326,5,8,T6,2.9407,0.9088,-1,72.4512,-0.2712,0.2735,67
-85.6199,17.0907,91.0015,5,9,T6,2.9407,0.9088,-1,72.4512,-0.2712,0.2735,68
-94.8131,18.8221,100.7224,5,10,T6,2.9407,0.9088,-1,72.4512,-0.2712,0.2735,69
-6.162,-7.5536,-43.4636,7,1,T7,-2.2422,-2.1999,-1,27.6352,-0.1452,-0.0235,70
-12.1183,-15.1447,-86.4649,7,2,T7,-2.2422,-2.1999,-1,27.6352,-0.1452,-0.0235,71
-18.1644,-22.9156,-130.3439,7,3,T7,-2.2422,-2.1999,-1,27.6352,-0.1452,-0.0235,72
-24.0582,-30.5553,-173.3452,7,4,T7,-2.2422,-2.1999,-1,27.6352,-0.1452,-0.0235,73
-29.9806,-38.2972,-216.7853,7,5,T7,-2.2422,-2.1999,-1,27.6352,-0.1452,-0.0235,74
-35.8712,-46.0633,-260.2254,7,6,T7,-2.2422,-2.1999,-1,27.6352,-0.1452,-0.0235,75
-41.7889,-53.9324,-304.1043,7,7,T7,-2.2422,-2.1999,-1,27.6352,-0.1452,-0.0235,76
-47.5565,-61.6678,-347.1056,7,8,T7,-2.2422,-2.1999,-1,27.6352,-0.1452,-0.0235,77
-53.4095,-69.5851,-390.9845,7,9,T7,-2.2422,-2.1999,-1,27.6352,-0.1452,-0.0235,78
-59.1715,-77.4471,-434.4246,7,10,T7,-2.2422,-2.1999,-1,27.6352,-0.1452,-0.0235,79
-8.9793,-3.8619,-53.3983,6,1,T8,-2.6918,-2.3943,1,34.4185,-0.4099,-0.3252,80
-17.8679,-8.0987,-106.9136,6,2,T8,-2.6918,-2.3943,1,34.4185,-0.4099,-0.3252,81
-26.6968,-12.2713,-159.9867,6,3,T8,-2.6918,-2.3943,1,34.4185,-0.4099,-0.3252,82
-35.6133,-16.4492,-213.502,6,4,T8,-2.6918,-2.3943,1,34.4185,-0.4099,-0.3252,83
-44.4697,-20.5632,-266.5751,6,5,T8,-2.6918,-2.3943,1,34.4185,-0.4099,-0.3252,84
-53.4136,-24.6819,-320.0905,6,6,T8,-2.6918,-2.3943,1,34.4185,-0.4099,-0.3252,85
-62.2971,-28.7371,-373.1635,6,7,T8,-2.6918,-2.3943,1,34.4185,-0.4099,-0.3252,86
-71.1939,-32.7629,-426.2366,6,8,T8,-2.6918,-2.3943,1,34.4185,-0.4099,-0.3252,87
-80.104,-36.7594,-479.3097,6,9,T8,-2.6918,-2.3943,1,34.4185,-0.4099,-0.3252,88
-89.1016,-40.7594,-532.825,6,10,T8,-2.6918,-2.3943,1,34.4185,-0.4099,-0.3252,89
9.0774,-3.5485,35.2446,11,1,T9,-0.3438,2.0063,-1,54.3424,-0.2909,-0.3206,90
18.1477,-6.7645,70.3761,11,2,T9,-0.3438,2.0063,-1,54.3424,-0.2909,-0.3206,91
27.3367,-10.0011,105.9412,11,3,T9,-0.3438,2.0063,-1,54.3424,-0.2909,-0.3206,92
36.4203,-13.1794,141.0727,11,4,T9,-0.3438,2.0063,-1,54.3424,-0.2909,-0.3206,93
45.6226,-16.3779,176.6378,11,5,T9,-0.3438,2.0063,-1,54.3424,-0.2909,-0.3206,94
54.7193,-19.5185,211.7693,11,6,T9,-0.3438,2.0063,-1,54.3424,-0.2909,-0.3206,95
63.9348,-22.6789,247.3345,11,7,T9,-0.3438,2.0063,-1,54.3424,-0.2909,-0.3206,96
73.0444,-25.7817,282.4659,11,8,T9,-0.3438,2.0063,-1,54.3424,-0.2909,-0.3206,97
82.2729,-28.9038,318.0311,11,9,T9,-0.3438,2.0063,-1,54.3424,-0.2909,-0.3206,98
91.3953,-31.969,353.1625,11,10,T9,-0.3438,2.0063,-1,54.3424,-0.2909,-0.3206,99
4.5216,8.7317,-7.4728,2,1,T10,1.0864,-0.6726,1,73.7401,0.0719,-0.3495,100
9.1204,17.4228,-14.5961,2,2,T10,1.0864,-0.6726,1,73.7401,0.0719,-0.3495,101
13.9037,26.4283,-21.9832,2,3,T10,1.0864,-0.6726,1,73.7401,0.0719,-0.3495,102
18.3583,34.7837,-28.8427,2,4,T10,1.0864,-0.6726,1,73.7401,0.0719,-0.3495,103
23.1695,43.7743,-36.2298,2,5,T10,1.0864,-0.6726,1,73.7401,0.0719,-0.3495,104
27.9951,52.7571,-43.6169,2,6,T10,1.0864,-0.6726,1,73.7401,0.0719,-0.3495,105
32.489,61.0914,-50.4764,2,7,T10,1.0864,-0.6726,1,73.7401,0.0719,-0.3495,106
37.3425,70.0592,-57.8635,2,8,T10,1.0864,-0.6726,1,73.7401,0.0719,-0.3495,107
42.0363,78.6993,-64.9868,2,9,T10,1.0864,-0.6726,1,73.7401,0.0719,-0.3495,108
46.7436,87.3322,-72.1101,2,10,T10,1.0864,-0.6726,1,73.7401,0.0719,-0.3495,109
8.9794,-4.7715,-1.7912,11,1,T11,-0.4774,-0.1854,1,25.8722,-0.0887,0.1043,110
17.5873,-9.2986,-3.6043,11,2,T11,-0.4774,-0.1854,1,25.8722,-0.0887,0.1043,111
26.1752,-13.8634,-5.4174,11,3,T11,-0.4774,-0.1854,1,25.8722,-0.0887,0.1043,112
35.1321,-18.6757,-7.313,11,4,T11,-0.4774,-0.1854,1,25.8722,-0.0887,0.1043,113
43.6789,-23.3171,-9.1261,11,5,T11,-0.4774,-0.1854,1,25.8722,-0.0887,0.1043,114
52.5925,-28.2093,-11.0216,11,6,T11,-0.4774,-0.1854,1,25.8722,-0.0887,0.1043,115
61.0974,-32.9269,-12.8347,11,7,T11,-0.4774,-0.1854,1,25.8722,-0.0887,0.1043,116
69.9668,-37.8988,-14.7302,11,8,T11,-0.4774,-0.1854,1,25.8722,-0.0887,0.1043,117
78.4292,-42.6923,-16.5433,11,9,T11,-0.4774,-0.1854,1,25.8722,-0.0887,0.1043,118
87.2538,-47.7431,-18.4388,11,10,T11,-0.4774,-0.1854,1,25.8722,-0.0887,0.1043,119
-5.7957,-7.9377,25.5619,7,1,T12,-2.1505,1.6872,1,31.8546,-0.483,-0.0535,120
-11.2167,-16.1206,51.1773,7,2,T12,-2.1505,1.6872,1,31.8546,-0.483,-0.0535,121
-16.6669,-24.2841,76.7927,7,3,T12,-2.1505,1.6872,1,31.8546,-0.483,-0.0535,122
-22.1463,-32.4279,102.4082,7,4,T12,-2.1505,1.6872,1,31.8546,-0.483,-0.0535,123
-27.6549,-40.5521,128.0236,7,5,T12,-2.1505,1.6872,1,31.8546,-0.483,-0.0535,124
-33.2836,-48.7892,154.0589,7,6,T12,-2.1505,1.6872,1,31.8546,-0.483,-0.0535,125
-38.7593,-56.741,179.2544,7,7,T12,-2.1505,1.6872,1,31.8546,-0.483,-0.0535,126
-44.4469,-64.9375,205.2898,7,8,T12,-2.1505,1.6872,1,31.8546,-0.483,-0.0535,127
-49.9795,-72.8498,230.4853,7,9,T12,-2.1505,1.6872,1,31.8546,-0.483,-0.0535,128
-55.7257,-81.0054,256.5206,7,10,T12,-2.1505,1.6872,1,31.8546,-0.483,-0.0535,129
-1.1797,-9.7947,13.7128,8,1,T13,-1.6491,1.1145,1,54.1407,-0.3992,0.3079,130
-1.9602,-19.3535,26.7555,8,2,T13,-1.6491,1.1145,1,54.1407,-0.3992,0.3079,131
-2.8054,-29.4416,40.5227,8,3,T13,-1.6491,1.1145,1,54.1407,-0.3992,0.3079,132
-3.6265,-38.997,53.5653,8,4,T13,-1.6491,1.1145,1,54.1407,-0.3992,0.3079,133
-4.4908,-48.8161,66.9702,8,5,T13,-1.6491,1.1145,1,54.1407,-0.3992,0.3079,134
-5.3759,-58.6333,80.3751,8,6,T13,-1.6491,1.1145,1,54.1407,-0.3992,0.3079,135
-6.2571,-68.1833,93.4177,8,7,T13,-1.6491,1.1145,1,54.1407,-0.3992,0.3079,136
-7.2085,-78.2619,107.185,8,8,T13,-1.6491,1.1145,1,54.1407,-0.3992,0.3079,137
-8.1301,-87.8081,120.2276,8,9,T13,-1.6491,1.1145,1,54.1407,-0.3992,0.3079,138
-9.0714,-97.3524,133.2702,8,10,T13,-1.6491,1.1145,1,54.1407,-0.3992,0.3079,139
8.807,4.1206,-31.8935,0,1,T14,0.3908,-1.9166,-1,43.8698,0.4428,0.4052,140
17.8925,7.9048,-64.6229,0,2,T14,0.3908,-1.9166,-1,43.8698,0.4428,0.4052,141
26.8489,11.6625,-96.9216,0,3,T14,0.3908,-1.9166,-1,43.8698,0.4428,0.4052,142
35.7955,15.4432,-129.2203,0,4,T14,0.3908,-1.9166,-1,43.8698,0.4428,0.4052,143
44.8514,19.2978,-161.9497,0,5,T14,0.3908,-1.9166,-1,43.8698,0.4428,0.4052,144
53.7783,23.1248,-194.2485,0,6,T14,0.3908,-1.9166,-1,43.8698,0.4428,0.4052,145
62.6953,26.9748,-226.5472,0,7,T14,0.3908,-1.9166,-1,43.8698,0.4428,0.4052,146
71.721,30.8995,-259.2766,0,8,T14,0.3908,-1.9166,-1,43.8698,0.4428,0.4052,147
80.7365,34.8478,-292.006,0,9,T14,0.3908,-1.9166,-1,43.8698,0.4428,0.4052,148
89.6232,38.7672,-324.3047,0,10,T14,0.3908,-1.9166,-1,43.8698,0.4428,0.4052,149
6.2316,-7.3366,-38.1014,10,1,T15,-0.8358,-2.0922,1,82.1337,-0.2909,0.2848,150
12.7423,-14.5681,-76.9238,10,2,T15,-0.8358,-2.0922,1,82.1337,-0.2909,0.2848,151
19.2431,-21.8086,-115.7462,10,3,T15,-0.8358,-2.0922,1,82.1337,-0.2909,0.2848,152
25.661,-28.9766,-154.1324,10,4,T15,-0.8358,-2.0922,1,82.1337,-0.2909,0.2848,153
32.0691,-36.1533,-192.5186,10,5,T15,-0.8358,-2.0922,1,82.1337,-0.2909,0.2848,154
38.5401,-43.4204,-231.341,10,6,T15,-0.8358,-2.0922,1,82.1337,-0.2909,0.2848,155
45.0011,-50.6964,-270.1634,10,7,T15,-0.8358,-2.0922,1,82.1337,-0.2909,0.2848,156
51.3796,-57.8995,-308.5496,10,8,T15,-0.8358,-2.0922,1,82.1337,-0.2909,0.2848,157
57.7483,-65.1112,-346.9358,10,9,T15,-0.8358,-2.0922,1,82.1337,-0.2909,0.2848,158
64.1794,-72.4137,-385.7582,10,10,T15,-0.8358,-2.0922,1,82.1337,-0.2909,0.2848,159
-2.044,-9.4236,44.6204,8,1,T16,-1.8153,2.242,-1,93.8308,0.2919,-0.225,160
-4.3601,-18.7794,89.4657,8,2,T16,-1.8153,2.242,-1,93.8308,0.2919,-0.225,161
-6.6876,-28.2297,134.7508,8,3,T16,-1.8153,2.242,-1,93.8308,0.2919,-0.225,162
-8.9812,-37.591,179.5961,8,4,T16,-1.8153,2.242,-1,93.8308,0.2919,-0.225,163
-11.2636,-46.955,224.4415,8,5,T16,-1.8153,2.242,-1,93.8308,0.2919,-0.225,164
-13.557,-56.4136,269.7265,8,6,T16,-1.8153,2.242,-1,93.8308,0.2919,-0.225,165
